Prairie-Hills Esd 144 School District,NA
Prairieview-Ogden Central Consolidated School District 197,NA
Princeton Esd 115 School District,NA
Princeton Hsd 500 School District,NA
Princeville Community Unit School District 326,NA
Prophetstown-Lyndon-Tampico Community Unit School District3,http://www.plt3.org/2011/
Prospect Heights School District 23,http://www.d23.org/
Proviso Area Exceptional Child School District,NA
Proviso Twp Hsd 209 School District,NA
Putnam County Community Unit School District 535,NA
Queen Bee School District 16,NA
Quincy School District 172,NA
R O W V A Community Unit School District 208,http://www.rowva.k12.il.us/
Raccoon Cons School District 1,NA
Ramsey Community Unit School District 204,NA
Rankin Community School District 98,NA
Rantoul City School District 137,NA
Rantoul Township Hsd 193 School District,NA
Reavis Twp Hsd 220 School District,NA
Red Bud Community Unit School District 132,http://redbud.il.schoolwebpages.com/education/district/district.php?sectionid=1
Red Hill Community Unit School District 10,NA
Reed Custer Community Unit School District 255u,NA
Region 05 North Cook Intermediate Service Center 1,http://www.ncisc.org/
Region 06 West Cook Intermediate Service Center 2,NA
Region 07 South Cook Intermediate Service Center 4 School District,NA
Region Iii Special Education Cooperative,NA
Rhodes School District 84-5,http://www.rhodes.k12.il.us/
Rich Twp Hsd 227 School District,NA
Richland Gsd 88a School District,NA
Richmond-Burton Chsd 157 School District,http://www.rbchs.com/
Ridgeland School District 122,NA
Ridgeview Community Unit School District 19,NA
Ridgewood Chsd 234 School District,http://www.ridgenet.org/
Riley Central Consolidated School District 18,NA
River Bend Community Unit School District 2,http://riverbendschools.org/district/
River Forest School District 90,NA
River Grove School District 85-5,http://www.rivergroveschool.org/
River Ridge Community Unit School District 210,NA
River Trails School District 26,http://www.rtsd26.org/
Riverdale Community Unit School District 100,http://riverdaleschools.org/site/district/
Riverside School District 96,NA
Riverside-Brookfield Twp School District 208,NA
Riverton Community Unit School District 14,NA
Riverview Central Consolidated School District 2,NA
Roanoke Benson Community Unit School District 60,NA
Robein School District 85,NA
Robinson Community Unit School District 2,NA
Rochelle Central Consolidated School District 231,NA
Rochelle Twp Hsd 212 School District,NA
Rochester Community Unit School District 3a,NA
Rock Falls Esd 13 School District,NA
Rock Falls Twp Hsd 301 School District,NA
Rock Island Regional Office Of Education,http://www.riroe.com/site/
Rock Island School District 41,http://rockislandschools.org/risd/
Rockdale School District 84,NA
Rockford School District 205,NA
Rockridge Community Unit School District 300,http://rockridgeschools.org/district/
Rockton School District 140,NA
Rome Central Consolidated School District 2,NA
Rondout School District 72,http://www.rondout.org/
Rooks Creek Central Consolidated School District 425,NA
Roselle School District 12,http://roselle12.dupage.k12.il.us/
Rosemont Esd 78 School District,http://www.rosemont78.org/
Rossville-Alvin Community Unit School District 7,NA
Round Lake Community Unit School District 116,http://www.rlas-116.org/
Roxana Community Unit School District 1,http://www.roxanaschools.org/district/
Rutland Central Consolidated School District 230,NA
S Will County Cooperative  For Special Education,NA
Salem Chsd 600 School District,NA
Salem School District 111,NA
Salt Creek School District 48,NA
Salt Fork CUSD 512 ,NA
Sandoval Community Unit School District 501,NA
Sandridge School District 172,NA
Sandwich Community Unit School District 430,NA
Sangamon Area Special Education District,NA
Sangamon Regional Office Of Education,NA
Sangamon Valley Community Unit School District 9,NA
Saratoga Central Consolidated School District 60c,NA
Saunemin Central Consolidated School District 438,NA
Scales Mound Community Unit School District 211,NA
Schaumburg Central Consolidated School District 54,http://www.sd54.org/
Schiller Park School District 81,http://www.sd81.org/
School Assn For Special Education,NA
School District 45 Dupage County,NA
School District U-46,http://www.u-46.org/
Schuyler-Industry Community Unit School District 5,NA
Scott-Morgan Community Unit School District 2,NA
Selmaville Central Consolidated School District 10,NA
Seneca Central Consolidated School District 170,NA
Seneca Twp Hsd 160 School District,NA
Serena Community Unit School District 2,NA
Sesser-Valier Community Unit School District 196,NA
Shawnee Community Unit School District 84,NA
Shelbyville Community Unit School District 4,NA
Sherrard Community Unit School District 200,http://www.sherrard.us/education/district/district.php?sectionid=1
Shiloh Community Unit School District 1,NA
Shiloh Village School District 85,http://www.shiloh.stclair.k12.il.us/
Shirland Central Consolidated School District 134,NA
Signal Hill School District 181,NA
Silvis School District 34,http://silvis34.org/site/district/
Skokie School District 68,http://www.skokie68.org/
Skokie School District 69,http://www.skokie69.k12.il.us/
Skokie School District 73-5,http://www.sd735.org/
Smithton Central Consolidated School District 130,http://www.smithton.stclair.k12.il.us/education/components/scrapbook/default.php?sectionid=3
Somonauk Community Unit School District 432,NA
South Central Community Unit School District 401,NA
South Eastern Special Education Program,NA
South Fork School District 14,NA
South Holland School District 150,NA
South Holland School District 151,NA
South Pekin School District 137,NA
South Wilmington Central Consolidated School District 74,NA
Southeastern Community Unit School District 337,NA
Southland College Prep,NA
Southwest Cook Cooperative  Special Education,NA
Southwestern Community Unit School District 9,NA
Sparta Community Unit School District 140,http://www.sparta.k12.il.us/
Special Education Assoc Of Peoria County,NA
Special Education District Lake County Sedol,http://www.sedol.k12.il.us/
Speed Seja #802  School District,NA
Spoon River Valley Community Unit School District 4,NA
Spring Garden CCSD 178,NA
Spring Lake Central Consolidated School District 606,NA
Spring Valley Central Consolidated School District 99,NA
Springfield School District 186,http://www.schoolanalyst.com/sps186/
St Anne Central Consolidated School District 256,NA
St Anne Chsd 302 School District,NA
St Clair Regional Office Of Education,http://www.stclair.k12.il.us/
St Elmo Community Unit School District 202,NA
St George Central Consolidated School District 258,NA
St Joseph Central Consolidated School District 169,NA
St Joseph Ogden Chsd 305 School District,NA
St Libory Cons School District 30,http://www.stlibory30.org/
St Rose School District 14-15,NA
Stark County Community Unit School District 100,NA
Staunton Community Unit School District 6,NA
Steeleville Community Unit School District 138,NA
Steger School District 194,NA
Stem Partnership School,NA
Sterling Community Unit School District 5,NA
Steward Esd 220 School District,NA
Stewardson-Strasburg Community Unit School District 5a,NA
Stockton Community Unit School District 206,NA
Streator Esd 44 School District,NA
Streator Twp Hsd 40 School District,NA
Sullivan Community Unit School District 300,NA
Summersville School District 79,NA
Summit Hill School District 161,NA
Summit School District 104,NA
Sunnybrook School District 171,NA
Sunset Ridge School District 29,http://www.sunsetridge29.net
Sycamore Community Unit School District 427,NA
Taft School District 90,NA
Tamaroa School District 5,NA
Taylorville Community Unit School District 3,NA
Tazewell Regional Office Of Education,NA
Tazewell-Mason Cntys Special Education Assoc,NA
Teutopolis Community Unit School District 50,NA
Thomasboro Central Consolidated School District 130,NA
Thompsonville Community Unit School District 174,NA
Thornton Fractional Twp Hsd 215 School District,NA
Thornton School District 154,NA
Thornton Twp Hsd 205 School District,NA
Tolono Community Unit School District 7,NA
Tonica Central Consolidated School District 79,NA
Township Hsd 211 School District,http://www.d211.org/
Township Hsd 214 School District,http://www.d214.org/
Tremont Community Unit School District 702,NA
Tri City Community Unit School District 1,NA
Tri Point Community Unit School District 6-J,NA
Tri Valley Community Unit School District 3,NA
Tri-County Special Education Jnt Agreement,NA
Triad Community Unit School District 2,http://www.triadunit2.org/education/district/district.php?sectionid=1
Trico Community Unit School District 176,NA
Triopia Community Unit School District 27,NA
Troy Central Consolidated School District 30c,NA
Tuscola Community Unit School District 301,NA
Two Rivers Career Education System,NA
Twp Hsd 113 School District,http://www.dist113.org/
Union Ridge School District 86,http://www.urs86.k12.il.us/
Union School District 81,NA
United Community Unit School District 304,http://united.k12.il.us/
United Twp Hsd 30 School District,http://uths.net/hs/
Unity Point Central Consolidated School District 140,NA
University Of Ill Lab School,NA
Urbana School District 116,NA
V I T Community Unit School District 2,NA
Valley View Community Unit School District 365u,NA
Valmeyer Community Unit School District 3,NA
Vandalia Community Unit School District 203,NA
Venice Community Unit School District 3,NA
Vermilion Assoc For Special Education,NA
Vermilion Regional Office Of Education,NA
Vienna Hsd 133 School District,NA
Vienna School District 55,NA
Villa Grove Community Unit School District 302,NA
Virginia Community Unit School District 64,NA
W Harvey-Dixmoor Public School District 147 School District,NA
Wabash & Ohio Valley Special Education District,NA
Wabash Community Unit School District 348,NA
Wallace Central Consolidated School District 195,NA
Waltham Central Consolidated School District 185,NA
Waltonville Community Unit School District 1,NA
Warren Community Unit School District 205,NA
Warren Twp Hsd 121 School District,http://www.wths.net/
Warrensburg-Latham Community Unit School District 11,NA
Warsaw Community Unit School District 316,NA
Washington Chsd 308 School District,NA
Washington School District 52,NA
Waterloo Community Unit School District 5,http://www.wcusd5.net/
Wauconda Community Unit School District 118,http://www.d118.org/
Waukegan Community Unit School District 60,http://www.wps60.org/
Waverly Community Unit School District 6,NA
Wayne City Community Unit School District 100,NA
Webber Twp Hsd 204 School District,NA
Wesclin Community Unit School District 3,http://www.wesclin.k12.il.us/
West Carroll Community Unit School District 314,NA
West Central Community Unit School District 235,NA
West Central Il Special Education Cooperative,NA
West Chicago Esd 33 School District,http://www.wcesd33-il.schoolloop.com/
West Lincoln-Broadwell Esd 92 School District,NA
West Northfield School District 31,http://www.dist31.k12.il.us/
West Prairie Community Unit School District 103,NA
West Richland Community Unit School District 2,NA
West Washington County Community Unit School District 10,NA
Westchester School District 92-5,NA
Western Community Unit School District 12,NA
Western Springs School District 101,NA
Westville Community Unit School District 2,NA
Wethersfield Community Unit School District 230,NA
Wheeling Central Consolidated School District 21,http://www.d21.k12.il.us/
Whiteside Regional Office Of Education,NA
Whiteside School District 115,http://www.whiteside.stclair.k12.il.us/
Will County School District 92,NA
Will Regional Office Of Education,NA
Williamsfield Community Unit School District 210,NA
Williamson County Special Education District,NA
Williamsville Community Unit School District 15,NA
Willow Grove School District 46,NA
Willow Springs School District 108,NA
Wilmette School District 39,http://www.wilmette39.org/
Wilmington Community Unit School District 209u,NA
Winchester Community Unit School District 1,NA
Windsor Community Unit School District 1,NA
Winfield School District 34,NA
Winnebago Community Unit School District 323,NA
Winnetka School District 36,http://www.winnetka36.org/
Winthrop Harbor School District 1,http://www.whsd1.org/
Wolf Branch School District 113,http://www.wolfbranchschooldistrict.org/
Wood Dale School District 7,http://www.wd7.org/
Wood River-Hartford Esd 15 School District,http://www.madison.k12.il.us/
Woodland Central Consolidated School District 50,http://www.dist50.net
Woodland Community Unit School District 5,NA
Woodlawn Central Consolidated School District 4,NA
Woodlawn Chsd 205 School District,NA
Woodlawn Unit School District 209,NA
Woodridge School District 68,NA
Woodstock Community Unit School District 200,NA
Worth School District 127,NA
Yorkville Community Unit School District 115,NA
Zeigler-Royalton Community Unit School District 188,NA
Zion Esd 6 School District,http://zion6.sharpschool.net/
Zion-Benton Twp Hsd 126 School District,http://www.zbths.org/
